,index,review_EN,sentiment,reviewer
2742,6251," I made an appointment with them several times that they would deliver, nobody will show up. Now they say that the package is delivered, but that did not happen, they have a signature of someone at another address that does not exist and they do nothing about it because then they say they will sort it out and will call back, but that they don't. Absolute junk this company.

",,
2743,6252," Great service. !! Neat pick-up service. Friendly back office. And all packages are delivered at the agreed time / day. Super to see how it is possible. Thank you Cityline for the TOP service. Until next week you can deliver parcels for us again.

",,
2744,6253," I had just missed the package delivery, I could call immediately to discuss the possibilities, and pick up my package the same day at this collection point in Dongen. Was there very kindly helped and my son even got Easter eggs.

",,
2745,6254," Super bad delivery people.
Packages are dropped in front of the door and the delivery person puts his own signature. Fortunately, this is on camera. Will be chatting at the office soon before I take that delivery boy.

",,
2746,6255," Saturday card in the bus (I was at home!), not delivered to neighbors.
Request was to contact us, but no longer available on Saturday from 12:00! I wonder what the flower or fresh shipment looks like on Monday.

",,
2747,6256," If I can deliver my package to a parcel point, that is the best option. Then I will have my package on the same day.

",,
2748,6257," Young staff. Packets are thrown and signed off. Are you coming to test run for a few days and it is nothing? Keep his money in his pockets.

",,
2749,6258," What an outrageous company this is. How this company deals with customers and problems is too unprofessional and rude for words.

",,
2750,6259," Approx

",,
2751,6260," All right

",,
2752,6261," Rude, lying company. Avoid it

",,
2753,6271,Very professional organization.,,
2754,6272," Recommended

",,
2755,6280," Have not been inside
I have not been inside myself

",,
2756,6281," Nice company, nice staff

",,
2757,6282," Good company and employer

",,
2758,6283," nice workplace

",,
2759,6284," Transport and storage

",,
2760,6293,"Nice people, decently quick. Looking forward to cooperate in future.",,
2761,6294,"Incredible!! Very efficient and attentive, with a friendly service!!",,
2762,6295,"Nice atmosphere, not so bad. Perfect co-workers, but be carefull about staff.",,
2763,6296,"Fast to move your load
and coffee to go.",,
2764,6297,"Very bad people, bad team leaders being rude and dominate over workers like slaves ...",,
2765,6298,Good to work,,
2766,6299,this is place where I work ... i must like it here :),,
2767,6300,Good,,
2768,6301," Very nice staff (mostly Polish). Fast unloading. If there is room, you can pause in front of the company on the street. There is a parking lot at the pump in the zone, but dead in the evening.

",,
2769,6302," There are two arrivals, see the address in the CMR, if the time is fixed, then they unload or load quickly, maybe even earlier, there is a toilet and shower near the office👍😎

",,
2770,6303," Loaded quickly, clearly, in the office coffee toilet shower)

",,
2771,6304," Poles work super fast in the warehouse, so under the ramps you will find out what and how, and in the office you can talk to nice and polite people in Polish. And he gives two stars only for this entry into the company because it is a tragedy who projects like this ...

",,
2772,6305," With a parking lot, poverty in front of the company. The loading is fast, because our man was loading it :-). Good company.

",,
2773,6306," Loading per hour Fox. Driveway once the ramp and loading. Goods for loading prepared for the right ramp. The ramp is comfortable. Toilets at the office. On the downside is the narrow entrance where some silly innovator set concrete dam limit the maneuverability to make life difficult for a large set of drivers. New logistics, no maps on Google.

",,
2774,6307," Nice staff. There is a shower, toilet, coffee maker.

",,
2775,6308," Large warehouses. Who knows English or Polish 😊🇮🇩 will not be lost. Free vending machines with 8-9 types of hot drinks. Free fruits. Apples always remain, but bananas and plums are taken apart. There are also pears.

",,
2776,6309," There is a waiting room for drivers, no coffee machine, no shower, parking is a big problem if you can't ...

",,
2777,6310," Quickly and efficiently. Super staff!

",,
2778,6311," Well .. What work is such a salary They pretend to pay and you pretend to work so I have the impression that here is a daily work mode

",,
2779,6312," No problems, fast loading.

",,
2780,6313," You have to wait a long time for an employee at the counter. The loading was a bit long.

",,
2781,6314," A lot of Polish crew. Very friendly service, fast and efficient loading.

",,
2782,6315," Client of dpd Monday 8v pallets loaded for dpd oirschot and delivered in oirschot

",,
2783,6316," Job where do you feel OM! Respect, at, appreciated.

",,
2784,6317," You can take a shower, you don't have to wait for a true miracle. I have tomato soup 😁

",,
2785,6318," Everything is fast with downloads and docks

",,
2786,6319," Quickly and efficiently. Unloading immediately 👍

",,
2787,6320," Free coffee, toilet too for free!

",,
2788,6321,😉👍,,
2789,6322," The process of loading or unloading takes a very long time.

",,
2790,6323," loading unloads quite quickly

",,
2791,6324," Nice people, quick handling

",,
2792,6325," Very good logistics

",,
2793,6326," Terrible work, terrible people

",,
2794,6327," Correct handling of goods receipt

",,
2795,6328," Fast driver service

",,
2796,6329," 😔 disappointment

",,
2797,6330," Approx

",,
2798,6331,Zalando forever.,,
2799,6332,fajn logistics,,
2800,6333,Toplogistiek,,
2801,6408," Had to deliver our box spring today. Brought to the first floor but we were promised to move to the second floor and to install it.

They wouldn't get it upstairs because of too narrow a passage, an hour later I came home and together with my wife (so we are 2 women) I got the bed up OWN HANDS without any problems!!! This shows that they simply don't feel like doing their job. Now we can also put it together ourselves and there are no instructions included.

",,
2802,6409," Very fast loading 40 minutes of papers on the unions on the spot nice service no parking in front of the company more such companies brawwoo

",,
2803,6410," Everything very quickly, loading practically without waiting, papers are the same. Nice service. It would be 5 stars if there was a car park under the company and a toilet for drivers.

",,
2804,6411," Loading very quickly, nice people and a friendly atmosphere. Lady in the office przesympatyczna! I was offered coffee for the first time while waiting for documents dokumenty

",,
2805,6412," Easily accessible, people are helpful. In short, top.

",,
2806,6413," Their truck drivers are crazy. Drive like crazy. Have experienced 2x so far that they endanger other people.

",,
2807,6414," very attentive and fast to load

",,
2808,6415," Loading went quickly but I waited for documents for about 2 hours

",,
2809,6416," Shipping the same as documents extra fast

",,
2810,6417," Customer friendly and even offered coffee!

",,
2811,6418," Unloaded quickly

",,
2812,6419," Fast loading friendly staff, all praise

",,
2813,6420," Long wait

",,
2814,6441,Some nice storage spaces.,,
2815,6442,Great!,,
2816,6443," Good staff

",,
2817,6444," Top company, at home in all markets.

",,
2818,6458," Never seen such a fantastic transport company. They are faster than the light

",,
2819,6460," The Els-Logistic website has been expanded with information about and options. Very interesting to discover for yourself.

",,
2820,6461," Great partner that you can count on. Clear communication, good agreements.

",,
2821,6462," Clear, straightforward, skilled, friendly.

",,
2822,6463," Top company

",,
2823,6470," It’s not the first time I’ve come to load at this company, there is a store nearby, you can easily take a break near the company, quietly and calmly. Load quickly, pick up documents at the office. There is a toilet where the entrance to the office!

",,
2824,6471," Good attention, it loads quickly, be careful when parking on the edge of the road, the police impose a fine of more than €500

",,
2825,6472," Flexibility and a personal service are of paramount importance to 4 Logistics.

",,
2826,6473," Quickly and efficiently

",,
2827,6486," I don't know that company so we drove past it with the group during our bike ride

",,
2828,6487," I don't know that company but they like to run over cyclists

",,
2829,6492,good and fast,,
2830,6493," people with knowledge

",,
2831,6496,"Very bad, For the second time this week nothing was ready. When I phone them before they say. Yes everything is ready you can come to load.",,
2832,6497,Very restricted company. Within nice workers.,,
2833,6498,Logistics ok,,
2834,6499,Ok,,
2835,6500," they hand over the shipment to their partner/transporter who loses the shipment. in short, I am now 10 days waiting for a shipment from Belgium. they can't even deliver a shipment independently, they need a partner for that.
a shipment sent from Belgium on August 19 and delivered on August 30 has a term of 7 working days (11 calendar days) and not 2 days.

",,
2836,6501," Quick unloading, no parking space for a longer pause. Unloading only in long trousers, not having them means refusing to unload.

",,
2837,6502," Goes very slow here, 20 minutes waiting at a counter to unload 2 pallets, 35 minutes in total. Pffffffffff.

",,
2838,6503," Super Ok very fast download

",,
2839,6504," The company was a defeat, I arrived for unloading after 11 a.m. and left after 3 p.m. of which two hours under the ramp, the unloading itself took 15 minutes but their work organization was a misunderstanding, avoid it

",,
2840,6505," Fast unloading
Helpful staff
Everything's all right

",,
2841,6506," I once gave 1 star, because of the waiting time ... But I must say, the last time I was there someone came to me from the shed. Whether I have already been helped. Was loaded there in 25 minutes. That really makes us happy. Next time it goes like this again, it will definitely be 4 or 5 stars. And what I also think is a plus is that the owner reads the reviews and responds to them. Many companies do not, while it is important to know how people talk about your company. I also like the fleet! Neat trailers, tractors! 🤌👌

",,
2842,6507," Friendly, helpful and smooth. Can't say otherwise!

",,
2843,6508," doi guys from this company, with the jacket of yours crashes me the most with the scooters ride like idioti and was busy talking and driving in the same times not professional and hear the company jacket

",,
2844,6509," Why does the driver have to load the car himself?

",,
2845,6510," Bad experience that ends in a well-being discussion. First delay due to an ""error sort"". In the end, there is no delivery at all. Transporter says that delivery has been made and conjures up a delivery note with my name and signature on it.... however the signature is not mine, nor does it look like it. No one was at home on the day of the alleged delivery. Neighbors also checked, nothing has been delivered. I wonder where that package ended up. Kudos to Poly-service Amsterdam, has sent the ordered items again free of charge. Concerned shipment 90190.

",,
2846,6511," Fast packing, in a predictable time

",,
2847,6512," Nice company to come to, fast loading and unloading times, and friendly helpful staff

",,
2848,6513," On Friday May 8th I should have a kamado BBQ delivered to me. Unfortunately this has not happened. And that is of course very disappointing !!

A week in advance I get a message from the BBQ supplier that they are coming on May 8. In the same week a message from transporter Wesseling that they will deliver on May 8. Found out that the consignment has been outsourced to de Graaf.

I arranged everything for help (it's a heavy BBQ), day off (because the BBQ is delivered to the front door). And I don't have a front yard, so I have to bring the BBQ back right away. So I am fully prepared.

And nothing came. Finally called to the Count. It was true that the shipment had to be delivered on Friday, but something had gone wrong. Then you would think, they come up with a solution and bring it the next day, then I could have arranged everything. But no, probably Monday.

The annoying thing about this is that I as a customer have to call where my shipment will go. It would have been nice that you called. The annoying thing is that I can arrange everything for Monday when you come. And guess what !!

They are not coming today Monday 11 May !!! Unknown! The shipment was again not taken with a car due to an error. What a mess, bad service. Must call everywhere at the back, mail is not responded to. Can't say from transporter Wesseling, respond to everything and quickly.

Now agreed to come tomorrow, hopefully. I disagree, but there was no other way. Spoken and helped by lady on the phone.

You probably don't mind this, but I still want to express my displeasure.

",,
2849,6514," Very friendly and fast service and unloading is also smooth

",,
2850,6515," Fast unloading. Normal guys on unloading.

",,
2851,6516," Heavy traffic

",,
2852,6517," What a pancake company.

",,
2853,6518," Suppliers: report to warehouse office, open from 8am, forklift and pump trucks present

",,
2854,6519," Sufficient parking space and maneuvers, friendly office staff, free coffee

",,
2855,6520," Very ok big company staff enter the office next to the ramps

",,
2856,6521," Excellent transport company. Perfect service. Management and employees think along.

",,
2857,6522," Friendly people and quickly helped

",,
2858,6523," Unloading without problems. You unload yourself.

",,
2859,6524," Good fast and reliable. Package delivered on time.

",,
2860,6525," There is free coffee and a toilet for drivers.

",,
2861,6526," Great company. And delicious coffee and hot chocolate

",,
2862,6527," Workplace

",,
2863,6528," Unloading only to 16. Besides, everything is ok

",,
2864,6529," It took them a while to compose

",,
2865,6530," Smooth and friendly help with unloading, loading docks available.

",,
2866,6531," Waited a very long time to download

",,
2867,6532," Unloading under the ramp, unloaded within 1.5 hours

",,
2868,6533," Just no result

in connection with soloing (pity)

",,
2869,6534," It went down a bit, but that's how it is in freight forwarding.

",,
2870,6535," They load very slowly and pull the junk

",,
2871,6536," Nice company, nice people!

",,
2872,6537," 3 pall, I'm waiting 3 hours !!!

",,
2873,6538," Fine Company

",,
2874,6539," Reliable carrier with fast customer-oriented attention

",,
2875,6540," It's time you pay for the unloading!

",,
2876,6541," Great company.

",,
2877,6542," Good business

",,
2878,6543," Lightning unloading. Great!

",,
2879,6544," Crazy

",,
2880,6545," This is the workplace

",,
2881,6546," Fast unloading

",,
2882,6548," Great help

",,
2883,6549," Bottom

",,
2884,6550," Cosy

",,
2885,6552," To wait long

",,
2886,6553," Unload quickly

",,
2887,6554," Correctly

",,
2888,6555," yes

",,
2889,6556," Slowly

",,
2890,6665," A great company in refrigerated transport where customers and drivers are central

",,
2891,6666,It’s was fantastic,,
2892,6667," Best company

",,
2893,6680," Everything on time, good contact. I recommend

",,
2894,6681," I recommend.

",,
2895,6684,The best information technology company in holland,,
2896,6696," Smiling and cultural workers, fast customs and unloading. The only problem is the lack of parking spaces for trucks.

",,
2897,6697," A great business partner, our vehicles are always empty quickly and perfectly arranged.

",,
2898,6698," Papers cool, warehouseman a little prudish ... cargo set approx. 2h.

",,
2899,6699," Unload quickly. Office on the second floor.

",,
2900,6700," Good client and very nice employees, especially...

",,
2901,6701," Long waiting time for loading.

",,
2902,6702," The aperture

",,
2903,6703," Good neighbors

",,
2904,6712," Leadl parking for pause no, toilet, coffee, fruit, fast loading!

",,
2905,6716," Extra kind people, fast loading... all the best...

",,
2906,6717," Fast loading, great staff

",,
2907,6718," Company No. 1 transport from the Netherlands 🥇🏆🚛🇳🇱

",,
2908,6719,👍,,
2909,6720," Friendly fast dispatch

",,
2910,6721," Everything is fine, but you can not stand on the territory at night

",,
2911,6722," Everything is fine ! Toilets in the offices, the office is closed at night! There is no parking place!!!😂😂😂

",,
2912,6723," Great place fast shipping. Kind workers

",,
2913,6724," Nice neat building

",,
2914,6725," Fast and efficient.

",,
2915,6726," Fast load

",,
2916,6727," Fantastic

",,
2917,6736,Great company,,
2918,6737,Very nice people's.,,
2919,6738," Good company with modern equipment.

",,
2920,6739," very nice company with very nice people

",,
2921,6740," Weird gentleman works in the garage 😂🤣

",,
2922,6741,🤔,,
2923,6742," Good

",,
2924,6743," Just business

",,
2925,6744,👍👍👍👍👍,,
2926,6750,Very friendly people.,,
2927,6755," Downloaded now

",,
2928,6756," Very reliable!

",,
2929,6758,"Foot to the floor travelling through our village. Speed limit is 30mph and sometimes 20mph, but one of their HGVs decided over 40mph would be a good speed to go past the primary school on a Friday morning.",,
2930,6759," Experienced people in the office. Nice material. Trailers well equipped. Trade from and to England and for loading / unloading Continental.

",,
2931,6767,"Office start 7.00, loading/unloading 8.00
WC",,
2932,6768,I think they are Good company,,
2933,6769,Nice shop,,
2934,6770,Ok,,
2935,6771," Barsan is a really super logistics company that tries to load and unload everything as quickly as possible.

",,
2936,6772," Loading the community 7 hours under the ramp. But it's planned to say so. People are very nice, both Poles and Dutch. To the extent that the Dutchman working in the warehouse with his passenger car led me to the parking lot, although I did not ask for it.

",,
2937,6773," They had to move a few pall and they were sick for a ball tent

",,
2938,6774," Good Polish service

",,
2939,6775," Logistics company and friendly staff

",,
2940,6776,Super!!!,,
2941,6777," Unloaded quickly

",,
2942,6778," Good

",,
2943,6825,"Good place, fast loading",,
2944,6826,Schenker send it on time and safe ! Also thumbs up 👍,,
2945,6827,Bad people there...😠😖😵😡,,
2946,6828,Ok,,
2947,6829,Easy and fast,,
2948,6830,Nice company 👍👍👍,,
2949,6831,Ok,,
2950,6832," A shipment would be delivered before my vacation, as promised by the foreign company. 2 days before the holiday I called and the company would go after it. It was supposed to be delivered before my vacation. So this didn't happen. Tuesday morning at my holiday address I got a call that the package would be delivered that day (ehhh). I believe that Mrs. had never received an answer that this was not possible, because it led to great bewilderment. If I couldn't let anyone run. She would have the driver come back and we made another appointment. But in the evening I had a voicemail from another southern employee that a driver had been at the door and no one was home. New. That could be right. When I wanted to get in touch again, because the return journey was delayed and the delivery had to be moved, the number was not answered. The foreign company then informed me that Schenker had indicated that he was difficult to reach by telephone due to crowds. He would arrange a day later.
I called the day in question, but my package was very difficult to find. In any case, he was not scheduled. So it was a day later. The driver would call 1 hour in advance at my request so that I could inform someone who had to drive half an hour to get to my address to receive the package. However, the driver called 15 minutes in advance. I had just come home, but I was late for work because of the joke. The friendly driver is the only 5 stars.

",,
2951,6833," Unreliable! Failure to comply with agreements, as a result of which we as a customer are the victims of late deliveries to our customers. Everything is planned and promised, but agreements are not kept. After you make your complaint known by telephone, you will not be taken seriously and treated rudely! Pay attention and choose another transport company if possible file a complaint with your supplier that you do not accept goods if they are sent with a donor.

",,
2952,6834," At 7 o'clock in the morning the driver calls while we open at 10 o'clock.
He also does not deliver to the fairs. We call back to return at extra cost but very unfriendly it is stated that we work from 7 am and is your problem. What a...

",,
2953,6835," I wanted to return empty pallets to them, so they insisted that they did nothing without reference numbers where there were no reference numbers. The guy wouldn't even listen. There is no ramp 0, where there is no ramp, which only goes to the office door

",,
2954,6836," It's a terrible place, people from the office have fired on a person, you can't even use the toilet, they direct the drivers to a smelly toitoia. The only plus is the people in the warehouse, the rest is the bottom.

",,
2955,6837," Been working there for a year now, property is very beautiful people are great. Work can be a bit complicated. But that's a challenge

",,
2956,6838," I have to give this star, otherwise I probably wouldn't have rated it. Arrogance from start to finish .👎👎👎

",,
2957,6839," The company is cool, there are no language barriers, everyone is very helpful.

",,
2958,6840," There is a parking space right in front.

",,
2959,6841," A big plus for the possibility of detaching the trailer and pausing in the parking lot next door. This is how you can work :)

",,
2960,6842," No showers or aceos

",,
2961,6843," I am very dissatisfied with Schenker's service. MTB ordered in Germany. On 28/10 the bike would have been picked up in Stutgard according to track and trace. Estimate delivery date 2/11. It is now 6/11 and no bike. called several times. Friendly people, but say it is delivered every time tomorrow. Not so! also the announcement that the bike was ""lost"". now pledge for 9/11 but i have yet to see it. I will never recommend this company!

",,
2962,6844," Relatively quick loading, there is a container in the square where you can take a shower

",,
2963,6845," I've been waiting 3 hours for the t1 document to be stamped. The counter man says I have to ring the phone. The signal is, however, no one is receiving.

",,
2964,6846," I worked as an EPT operator. Quite a nice job, I rode an EPT and I took pallets from point A to point B, without lifting or carrying, just riding. The atmosphere is different there. The leaders on my change were quite cool to get along and talk. Employees of other nationalities were also helpful, ignoring a few Poles (not all) who got dressed up from €€€

",,
2965,6847," Took the trailer. We need a ref for the check-in. And you take the documents at the office. Documents can take a long time. In general, firm norms.

",,
2966,6848," I was absolutely pleasantly surprised!
A large, clean area - friendly staff and speedy handling (truck)!

+ free coffee at the machine 😀

What really snaps!
A great, beautiful omgeving - vriendelijk personeel en snelle turnarounds (truck)!

+ Free coffee uit de automaat 😀

",,
2967,6849," Very long waiting times, the pilot staff is unmotivated, uninterested, curt and completely unwilling to speak to you in a normal way.
Schenker is lonely at the top of the list where you as a carrier do not want to come.

",,
2968,6850," Festive opening of renovation

",,
2969,6851," It's nice though it's harder to find the right office
Generally good

",,
2970,6852," Nice employer !!

",,
2971,6853," Friendly people who do their best every day to ensure that all recipients receive their package! TOP!

",,
2972,6854," Just the horror from 13:00 to 19:30 could not leave the territory. The staff approach is terrible

",,
2973,6855," Concrete elements placed and unloaded 💪🏽👍🏽

",,
2974,6856," The waiting time is very high. Stay in the office for an hour until someone gets your papers!

",,
2975,6857," Much delay to load here .... unmotivated, uninteresting and even arrogant employees ...

",,
2976,6858," Unloading and loading is fast, there are no queues. I am satisfied.

",,
2977,6859," Too much

",,
2978,6860," Sometimes the waiting time is longer, but otherwise everything is OK

",,
2979,6861," Good logistics

",,
2980,6862," to be mistaken 3 times on the same schenker is not very professional, a big plus for knowledge of languages

",,
2981,6863," Nice working atmosphere great company to work for

",,
2982,6864," When they start unloading, it's quick

",,
2983,6865," Nice place to work

",,
2984,6866," now a push through cmr and then they are there!

",,
2985,6867," Shower. Coffee. Friendly staff. True in English

",,
2986,6868," Total chaos ... and lack of communication ...

",,
2987,6869," A bit long waiting for loading

",,
2988,6870," Not the best employer you could wish for

",,
2989,6871," Top company and super porters, toppers ... !!!

",,
2990,6872," A huge greeting to the guardian 👍👍👍

",,
2991,6873," Very slow. Irresponsible.

",,
2992,6874," Too much waiting..

",,
2993,6875," Essential, compliance with internal rules!

",,
2994,6876,🙄,,
2995,6877," Good

",,
2996,6878," No pritenzy

",,
2997,6879," Fast in attention and punctual

",,
2998,6880,Privik k rabote,,
2999,6881," Nice experience.

",,
3000,6882," Fast and efficient

",,
3001,6883," Fast handling when unloading

",,
3002,6884," Efficient and nice.

",,
3003,6885," Best helped.

",,
3004,6886," I work at this company

",,
3005,6887," Workplace

",,
3006,6888,Amsterdam,,
3007,7025," Bizarre that you can drive like this as a transport company. Maybe race course better career choice?

",,
3008,7026," Antisocial driving behaviour.
No advertising for a transport company!

",,
3009,7028,Very condusive place. Good working enviroment. Clean toilets and very clean offices with soothing soft music. Just feels like home,,
3010,7029," nice people were helped and kind. had a delicious fresh cup of coffee top.

",,
3011,7030," Ok it charges you in 1 hour

",,
3012,7031," Fast loading. Super man in stock

",,
3013,7032," Has been good for years. Thanks!

",,
3014,7033," We will see..

",,
3015,7034," class

",,
3016,7038," Perfect

",,
3017,7046," Nice company
Good to work
Fun rides from Sweden Italy Austria Belgium Luxembourg Switzerland Germany France England Denmark
But also in the Netherlands

",,
3018,7047," Beautiful 1:50 model of Tekno is coming. Beautiful DAF

",,
3019,7048," Human company. Everyone who works there has a heart of gold!!!

",,
3020,7049," Approx

",,
3021,7050," Had a good time

",,
3022,7051," Simply good service and on time!

",,
3023,7052," Ex employer had a good time

",,
3024,7053," A pleasant and customer-friendly company

",,
3025,7054," Nice company

",,
3026,7056," Disorganized gang in planning

",,
3027,7057," Really nice employer

",,
3028,7058," Well organised

",,
3029,7085," You can see that the company is thriving. You can see the office building and trucks

",,
3030,7086," Hard to find

",,
3031,7092,"Even though they have dozens of court cases for not paying hauliers invoices and they also expelled from every european exchange markets for the same reason ,they keep re-selling loads  and deceiving contractors! They lying,accounts is lying and keep lying about payments! And this is so true that all the good reviews are bought , not real persons or former/current employees! AVOID THEM AT ALL TIMES!",,
3032,7093,"Be CAREFULL!!! THEY DONT PAY INVOICES FOR TRANSPORT MADE FOR THEM!!!! Nie płacą unikać.
Regarding answer to your reply

Im from "" Baltyk-Trans-Spedition Pawel Sominka"" and you still have not paid our invoices from December 2019!-9275/12/S/19 €500  and January 2020!- 0067/01/S/20-€1200

There was never any issue or problem with transport you just simply have not paid and keep lying about!

We have our case in court with you and you WILL PAY alongside with all the costs we have because of this.",,
3033,7094,I highly recommend this company. Best company i have ever cooperated with and my invoice was paid without any problem. Don't take a look at the negative comment as majorities are from drivers who executed transport not respecting terms put in place and expected to get paid.,,
3034,7095,"All good reviews were bought, not real persons. This company does not pay their invoices. just resell truck loads.
They went bankrupt several times before. Don't work with them.",,
3035,7096,"ATTENTION! DO NOT COOPERATE WITH THEM ! DO NOT GIVE TRUCKS FOR TRANSPORT! THEY DON'T PAY INVOICES,ONLY LIES EVERY WEEK!

AFTER 9 MONTHS THEY STILL HAVE NOT PAID OUR INVOICES! BUNCH OF CHEATERS AND LIARS! GYDO POOLEN FROM BELOW IS 100% RIGHT.ONLY GOOD OPINIONS COMES FROM EX- OR CURRENT WORKERS TRYING TO FIGHT OFF WHATS TRUE AND STILL CHEAT ON OTHERS BUSINESS PARTNERS.WE REPORTED CASE TO EUROEVICTIONS BUT THEY STILL LIE AND STALL EVEN TRY TO BLACKMAIL OUR COMPANY THAT THEY MIGHT PAY SOME WHEN WE REMOVE OUR TRUE AND HONEST OPINION! AVOID THEM! LEARN FROM OUR MISTAKE.",,
3036,7097,"all ok, money paid on time.",,
3037,7098,"Liars, never trust them ! Charging for nothing, book keeping is lying all the time.",,
3038,7099,No payment for the work you have done,,
3039,7100," good and good communication, competitive rates, payment term even faster than expected!

",,
3040,7101," Nice contact and excellent service, for many years!

",,
3041,7102," Logic4u does not keep to its agreements, several positive reviews that are written are from former employees. Short anecdote; the operational employees of L4U are fine and I can only give positive feedback. They do anything but the financial obligation that L4U claims to fulfill. As multiple reviews written below, excuse after excuse to pay a bill. Average payment term is 90/100 days if you are lucky, and 120 in bad luck. Everywhere is an excuse for that. Tip and advice for people who want to do business with L4u is just look a little further, for the client as the supplier. Are sufficient other parties that do meet their agreements. The response will most likely be another excuse.
Good luck Logic4u !!!

",,
3042,7103," Perfect knowledge with a mega service at very competitive rates

",,
3043,7104," The invoices have still not been settled! Invoices from January and December 2019. for a total amount of € 1700. We do not recommend!

",,
3044,7105," great no-nonsense collaboration!

",,
3045,7106," If you no longer want to worry about your logistics, please contact Logic4u. Great party !!!

",,
3046,7107," Great collaboration!

",,
3047,7108," Neat customer! Nice and very pleasant cooperation.

",,
3048,7109," A solution within 5 minutes!
Perfect job by Logic!!!

",,
3049,7110," Perfect! Thank you for the quick service and temporary storage.

",,
3050,7111," Defaulters and scammers. Don't do business with this.

",,
3051,7112," Good service!
Fast and clear responses.

",,
3052,7127,Really fast and nice delivery. Same day delivery. Good job guys. Keep up the good work!!,,
3053,7128," I had a potentially difficult delivery job for a bank. Before they were inside, the delivery men tried to change the agreement, but when they were there they worked hard and brought the bank up and in neatly. Friendly and professional, but be careful with making appointments.

",,
3054,7129,Loon Hearts!,,
3055,7138," Young group of people who transport goods throughout Europe with beautiful trucks.

",,
3056,7139," Nice cars

",,
3057,7156,Verry bad,,
3058,7157,Super,,
3059,7158,Waiting loading,,
3060,7159," Shitty company !!! load it myself, damned rotten. The pole on the loader said that if I load it, then 3 euros per pallet ... To pick up the docks, you have to go to the parking lot.

",,
3061,7160," Great company with many opportunities to develop yourself. A growing company in logistics with regularly various vacancies for warehouse employee, office, planning, driver, etc.

",,
3062,7161," It is a pity that such a large company can make such a gross mistake to their own staff. It is a pity that all the extra effort will cost them dearly.
Get your authorities involved and they end up on fraud and tampering. This is going to get a nice tail!
Nice contest! The best will win!
It is a pity that they do not adhere to the rules and agreements and do not give the staff everything they are entitled to, such as supplements, pension or other matters. Staff not able to pay well, but they can buy all kinds of other expensive things. Where is something going wrong ?! And doing hypocritical walking as soon as something of the health and safety comes into play, such a shame. And not to mention the policy with regard to industrial accidents, it is still too bad for words that staff who are at home due to an industrial accident with a phone call that sounds like a threatening phone call as long as they still have to go to the workplace. Where has the bit of compassion gone. And accused of theft while being the biggest thief yourself in multiple options, how pathetic are you!

",,
3063,7162," They take care of you very well and with a lot of education

",,
3064,7163," A cheerful company, in terms of loading and unloading, the loaders will shove any cargo, playing it like in Tetris, just have time to fix the damage to the cargo. And unloading is also fun there.

",,
3065,7164," You wait for unloading for hours in a draft, if you are on foreign numbers they can ignore you and unload your NL. Treating you like an enemy ..... you are a stranger here 👽

",,
3066,7165," Truck park very far from the office, on rainy days the drivers are all wet

",,
3067,7166," good I was helped quickly and neatly.
Also on 04-08 I was well helped

",,
3068,7167," Registration at the office, they will tell you where the download is. You need to load yourself, or for logisticians to resolve this issue with loading.

",,
3069,7168," A bucket of misery! 3 hours on hold with 15 drivers in an ice cold warehouse. Terrible.

",,
3070,7169," Narcis Iamandi BC 25 SYE, yes, super staff, especially D na Shelley whom I thank for kindness !!!

",,
3071,7170," A really great place to live. Reluctance, preference for domestic, absolute non-cooperation. Like a strawberry on a cake: if you load euro pallets there, you have to pay for them. Euro pallets under load, 10 Euro / piece, a completely unreal s ... ka!

",,
3072,7171," Long waiting period. Little number of parking spaces. No waiting on the street. No toilet.

",,
3073,7172," You have to wait for documents for a very long time after uploading, everyone walks around the office and laughs, but they don’t have time to deal with documents

",,
3074,7173," You have to take care of yourself. The Dutch charge with electric lysis, the rest with manual lysis. 4 pallets, 3 tons, ramp inclined upwards. Mockery.

",,
3075,7174," same bad experience, here too my own moving stuff was not sure, open boxes and broke, when complaining you are treated very badly, after asking about a damage report, I had to leave everything, even lower there even more away the damage taken is for my account, not to do, after reading I see that they themselves respond to complaint. So it must be that Ist comes from a customer again, but these are you yourself, sorry for bad Dutch

",,
3076,7175," Arrived for loading at the opening, left in the afternoon. Long loading and waiting of documents.

",,
3077,7176," Too bad, write such a bad review to blacken a company that has nothing to do with ctg-logistics bv but a related BV. tsjah if you don't have your administrative affairs in order and therefore have to wait and if you, as president director, come to load your load with your open trailer in the rain, how much value do you attach to your things? a bit ridiculous this!

",,
3078,7177," A very nice company to work with! Stands for high quality, service and unwise speed! Problems are solved immediately and have never stood in the way of a timely delivery. Price / quality is very good and definitely recommended! The Ladies of the groupage transport will certainly take it to a higher level !!

-Reinier de Best, Manager Forwarding @ Baron Logistics BV in Arkel-

",,
3079,7178," Winter ... so I froze that the roots call for help. Nice people but I drank in the cold. Who has been or will be here winter will feel. As for the Zaladuku 5+

",,
3080,7179," really a worthless company, an application appointment is made, the employees do not help you where the entrance is and they threaten to register you with the training company register that you do not show up while they are doing their own mistake I advise everyone not to Apply

",,
3081,7180," The only people who can be praised in the company are forklift drivers. The office staff is very unfriendly and not professional.

",,
3082,7181," Bad company. Staff not competent. The warehouse clerk gave me the documents and he still complained that I pointed this out. Overall a mess. It's best to avoid this company from a distance.

",,
3083,7182," Not bad. You have to wait and there is not much space for a car

",,
