,name,type_company,lat,lon,city,avg_stars_num,n_reviews_num,encoded_user,local_guide,clean_other_review_num,published_date,today_date,stars_num,review_EN,original_lang
6619,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,wb27Z,1.0,94.0,3 years ago,2022-09-25,5.0,,
6620,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,00@C4,1.0,18.0,2 years ago,2022-09-25,5.0,,
6621,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,rEgTg,,,2 years ago,2022-09-25,5.0,,
6622,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,Z(n7n,0.0,2.0,3 years ago,2022-09-25,5.0,,
6623,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,&B$oD,,,3 years ago,2022-09-25,5.0,,
6624,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,%QYET,0.0,11.0,a month ago,2022-09-25,5.0,,
6625,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,g5uEX,0.0,7.0,3 months ago,2022-09-25,4.0,,
6626,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,4gB4#,0.0,5.0,2 years ago,2022-09-25,5.0,,
6627,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,2#Dhy,1.0,5.0,3 years ago,2022-09-25,4.0,,
6628,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,^U#8D,1.0,21.0,3 years ago,2022-09-25,1.0,,
6629,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,by%LA,1.0,16.0,3 years ago,2022-09-25,4.0,,
6630,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,AE5*O,1.0,12.0,3 years ago,2022-09-25,1.0,,
6631,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,6mcny,0.0,,7 months ago,2022-09-25,4.0,,
6632,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,nKm8f,1.0,26.0,3 years ago,2022-09-25,5.0,,
6633,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,PnIH2,1.0,5.0,6 years ago,2022-09-25,1.0,,
6634,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,7*GkM,1.0,4.0,2 years ago,2022-09-25,5.0,,
6635,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,rJl8^,1.0,29.0,4 years ago,2022-09-25,5.0,,
6636,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,ct$5p,1.0,17.0,a year ago,2022-09-25,1.0,,
6637,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,vXl$d,1.0,15.0,2 years ago,2022-09-25,5.0,,
6638,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,e9xig,0.0,2.0,5 years ago,2022-09-25,3.0,,
6639,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,GSSNK,0.0,1.0,a year ago,2022-09-25,3.0,,
6640,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,^)w1d,1.0,28.0,2 years ago,2022-09-25,5.0,,
6641,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,uX1se,1.0,10.0,11 months ago,2022-09-25,2.0,,
6642,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,lfhdY,1.0,22.0,11 months ago,2022-09-25,5.0,,
6643,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,(d1fS,0.0,1.0,4 months ago,2022-09-25,5.0,,
6644,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,2vN3k,1.0,2.0,2 years ago,2022-09-25,3.0,,
6645,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,PO1MH,1.0,15.0,a year ago,2022-09-25,5.0,,
6646,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,LDt3U,0.0,6.0,a year ago,2022-09-25,1.0,,
6647,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,2uIPu,0.0,,4 years ago,2022-09-25,4.0,,
6648,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,Cy$k&,0.0,15.0,2 years ago,2022-09-25,1.0,,
6649,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,^f*!i,0.0,5.0,a year ago,2022-09-25,5.0,,
6650,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,QWx0G,1.0,177.0,7 months ago,2022-09-25,3.0,,
6651,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,dlDyv,1.0,25.0,a year ago,2022-09-25,5.0,,
6652,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,OM^w7,,,2 years ago,2022-09-25,5.0,,
6653,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,xOEwo,0.0,4.0,a year ago,2022-09-25,5.0,,
6654,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,s$3sw,0.0,23.0,a year ago,2022-09-25,5.0,,
6655,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,FN$V%,1.0,10.0,4 years ago,2022-09-25,1.0,,
6656,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,1*@rJ,1.0,9.0,a year ago,2022-09-25,5.0,,
6657,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,fHOXZ,,,a year ago,2022-09-25,5.0,,
6658,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,vO20F,0.0,2.0,4 years ago,2022-09-25,1.0,,
6659,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,k7etV,0.0,10.0,5 years ago,2022-09-25,5.0,,
6660,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,@0fNE,1.0,97.0,7 months ago,2022-09-25,5.0,,
6661,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,Y!1@n,1.0,8.0,2 years ago,2022-09-25,5.0,,
6662,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,nVWIC,0.0,1.0,a year ago,2022-09-25,5.0,,
6663,De Graaf Logistics BV,Distribution service,51.6708682,4.8366427,Oosterhout,3.8,168.0,KyFvC,1.0,10.0,a year ago,2022-09-25,5.0,,
6664,Kaathoven Logistic Service,Trucking company,51.5534047,5.480698,Sint-Oedenrode,5.0,1.0,jXWQn,1.0,207.0,3 years ago,2022-09-23,5.0,,
6665,VDR logistics,Trucking company,51.977274,4.6102886,IJssel,5.0,1.0,JQ)QC,0.0,9.0,3 months ago,2022-09-23,5.0," A great company in refrigerated transport where customers and drivers are central

",NOT_ENG
6666,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,0l3Vz,0.0,4.0,2 weeks ago,2022-09-24,4.0,It’s was fantastic,ENG
6667,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,KLaff,1.0,45.0,3 years ago,2022-09-24,4.0," Best company

",NOT_ENG
6668,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,svCzh,0.0,1.0,2 years ago,2022-09-24,5.0,,
6669,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,JJF4!,0.0,2.0,a year ago,2022-09-24,5.0,,
6670,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,(!L(8,1.0,22.0,6 years ago,2022-09-24,3.0,,
6671,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,JJaZB,0.0,4.0,5 years ago,2022-09-24,5.0,,
6672,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,KRc0&,1.0,18.0,a year ago,2022-09-24,1.0,,
6673,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,kbQ&q,0.0,2.0,4 years ago,2022-09-24,5.0,,
6674,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,btmA(,0.0,1.0,a year ago,2022-09-24,5.0,,
6675,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,hE(fH,,,4 years ago,2022-09-24,5.0,,
6676,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,k0ymy,1.0,138.0,2 years ago,2022-09-24,5.0,,
6677,RMI Global Logistic Services,Trucking company,51.8793311,4.3226853,Rotterdam,4.3,12.0,jj46F,1.0,14.0,3 months ago,2022-09-24,5.0,,
6678,kamta.nl/,Logistics service,51.9480159,4.4626652,Rotterdam,,,,,,,,,,
6679,Van der Hulst Logistics,Trucking company,51.5841752,5.0768761,Tilburg,,,,,,,,,,
6680,M665 Logistics,Trucking company,51.4331678,5.502351,Eindhoven,5.0,3.0,f4!(1,0.0,1.0,3 months ago,2022-09-24,5.0," Everything on time, good contact. I recommend

",NOT_ENG
6681,M665 Logistics,Trucking company,51.4331678,5.502351,Eindhoven,5.0,3.0,HjD5^,0.0,2.0,3 months ago,2022-09-24,5.0," I recommend.

",NOT_ENG
6682,M665 Logistics,Trucking company,51.4331678,5.502351,Eindhoven,5.0,3.0,kX6nN,,,3 months ago,2022-09-24,5.0,,
6683,Atic Services Logistics,Trucking company,51.9225351,4.4717287,Rotterdam,,,,,,,,,,
6684,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,rHD@X,1.0,42.0,3 years ago,2022-09-22,5.0,The best information technology company in holland,ENG
6685,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,nc&N8,0.0,7.0,3 years ago,2022-09-22,5.0,,
6686,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,f@ryg,1.0,95.0,2 years ago,2022-09-22,5.0,,
6687,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,oI$ZL,1.0,20.0,5 years ago,2022-09-22,5.0,,
6688,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,7yYpf,1.0,57.0,3 years ago,2022-09-22,5.0,,
6689,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,q$fPa,1.0,45.0,2 years ago,2022-09-22,5.0,,
6690,DiLX (A Gateway Group Company),Software company,52.0452285,4.4746423,Zoetermeer,5.0,7.0,pB09W,1.0,29.0,11 months ago,2022-09-22,5.0,,
6691,Topline Logistics - Failliet,Trucking company,51.3045301,4.9246394,Belgium,,,,,,,,,,
6692,Projects & Industrial Logistics,Trucking company,51.360143,4.4816022,Belgium,,,,,,,,,,
6693,Kruining Logistics,Freight forwarding service,51.8720203,4.3729342,Rotterdam,5.0,1.0,cxC9i,1.0,29.0,4 years ago,2022-09-23,5.0,,
6694,Bax Global Logistics Holding B.V.,Freight forwarding service,51.8782963,4.6172642,Ridderkerk,,,,,,,,,,
6695,61 Logistics,Trucking company,51.1718323,4.9587337,Belgium,,,,,,,,,,
6696,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,7H6G%,1.0,379.0,10 months ago,2022-09-22,5.0," Smiling and cultural workers, fast customs and unloading. The only problem is the lack of parking spaces for trucks.

",NOT_ENG
6697,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,bFchR,0.0,14.0,a year ago,2022-09-22,5.0," A great business partner, our vehicles are always empty quickly and perfectly arranged.

",NOT_ENG
6698,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,bNVWc,1.0,28.0,a year ago,2022-09-22,5.0," Papers cool, warehouseman a little prudish ... cargo set approx. 2h.

",NOT_ENG
6699,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,YUhN#,1.0,13.0,a year ago,2022-09-22,3.0," Unload quickly. Office on the second floor.

",NOT_ENG
6700,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,f&9LC,0.0,2.0,3 years ago,2022-09-22,5.0," Good client and very nice employees, especially...

",NOT_ENG
6701,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,XNkt%,0.0,29.0,2 years ago,2022-09-22,1.0," Long waiting time for loading.

",NOT_ENG
6702,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,NM6Zh,0.0,2.0,5 years ago,2022-09-22,3.0," The aperture

",NOT_ENG
6703,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,aMbqQ,1.0,541.0,4 years ago,2022-09-22,5.0," Good neighbors

",NOT_ENG
6704,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,sL8EA,1.0,42.0,a year ago,2022-09-22,4.0,,
6705,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,1KbpI,1.0,45.0,4 years ago,2022-09-22,4.0,,
6706,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,M1G3$,1.0,15.0,3 years ago,2022-09-22,4.0,,
6707,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,EcjHF,1.0,74.0,2 years ago,2022-09-22,3.0,,
6708,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,ATgds,1.0,180.0,2 years ago,2022-09-22,3.0,,
6709,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,DbhZ2,1.0,1.0,10 months ago,2022-09-22,5.0,,
6710,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,foK&Q,1.0,54.0,3 years ago,2022-09-22,5.0,,
6711,Tracco Logistics Company B.V.,Logistics,51.8768818,4.4374291,Rotterdam,4.0,16.0,UFIj2,1.0,189.0,2 years ago,2022-09-22,4.0,,
6712,Abx Logistics Nederland Bv,Freight forwarding service,51.6783239,4.6078143,Moerdijk,5.0,1.0,C9U5j,0.0,2.0,a year ago,2022-09-23,5.0," Leadl parking for pause no, toilet, coffee, fruit, fast loading!

",NOT_ENG
6713,Baris Koeriersdiensten,Trucking company,51.6077149,4.7132583,Prinsenbeek,,,,,,,,,,
6714,ECW Logistics B. V.,Trucking company,51.8520729,4.5624841,Barendrecht,,,,,,,,,,
6715,Skylinelogistics,Trucking company,51.8911927,4.4681367,Rotterdam,,,,,,,,,,
6716,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,Ovhyr,1.0,130.0,a month ago,2022-09-22,5.0," Extra kind people, fast loading... all the best...

",NOT_ENG
6717,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,NH)J0,0.0,67.0,a month ago,2022-09-22,5.0," Fast loading, great staff

",NOT_ENG
6718,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,hg^(Y,1.0,1.0,a year ago,2022-09-22,5.0," Company No. 1 transport from the Netherlands 🥇🏆🚛🇳🇱

",NOT_ENG
6719,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,y*LXt,1.0,51.0,5 months ago,2022-09-22,5.0,👍,ENG
6720,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,$lJQt,0.0,78.0,6 days ago,2022-09-22,5.0," Friendly fast dispatch

",NOT_ENG
6721,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,cK4I!,0.0,10.0,8 months ago,2022-09-22,5.0," Everything is fine, but you can not stand on the territory at night

",NOT_ENG
6722,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,B&5YR,1.0,93.0,10 months ago,2022-09-22,3.0," Everything is fine ! Toilets in the offices, the office is closed at night! There is no parking place!!!😂😂😂

",NOT_ENG
6723,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,9H#&X,1.0,638.0,10 months ago,2022-09-22,5.0," Great place fast shipping. Kind workers

",NOT_ENG
6724,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,QMdg9,1.0,149.0,a year ago,2022-09-22,5.0," Nice neat building

",NOT_ENG
6725,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,1qqlY,1.0,172.0,11 months ago,2022-09-22,4.0," Fast and efficient.

",NOT_ENG
6726,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,)sz4v,1.0,44.0,10 months ago,2022-09-22,5.0," Fast load

",NOT_ENG
6727,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,8hi42,0.0,218.0,10 months ago,2022-09-22,5.0," Fantastic

",NOT_ENG
6728,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,5ayOg,,,8 months ago,2022-09-22,5.0,,
6729,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,V6V&S,1.0,3.0,a year ago,2022-09-22,3.0,,
6730,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,&ISBo,1.0,5.0,9 months ago,2022-09-22,5.0,,
6731,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,iamj#,1.0,10.0,10 months ago,2022-09-22,5.0,,
6732,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,EN&Q(,1.0,78.0,11 months ago,2022-09-22,4.0,,
6733,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,qK@Qs,0.0,43.0,9 months ago,2022-09-22,5.0,,
6734,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,4Qxg(,1.0,4.0,2 months ago,2022-09-22,4.0,,
6735,Müller Fresh Food Logistics,Trucking company,51.8742923,4.4387827,Rotterdam,4.7,20.0,WQx!h,0.0,31.0,11 months ago,2022-09-22,5.0,,
6736,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,tZryV,0.0,1.0,a year ago,2022-09-24,5.0,Great company,ENG
6737,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,zj9MR,0.0,9.0,3 years ago,2022-09-24,5.0,Very nice people's.,ENG
6738,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,LQjDx,0.0,3.0,4 months ago,2022-09-24,5.0," Good company with modern equipment.

",NOT_ENG
6739,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,d9*sT,0.0,1.0,7 months ago,2022-09-24,5.0," very nice company with very nice people

",NOT_ENG
6740,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,Ej$K(,0.0,8.0,a year ago,2022-09-24,5.0," Weird gentleman works in the garage 😂🤣

",NOT_ENG
6741,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,suw%c,0.0,7.0,2 years ago,2022-09-24,3.0,🤔,ENG
6742,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,bHtH(,1.0,33.0,a year ago,2022-09-24,5.0," Good

",NOT_ENG
6743,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,ulQ6X,0.0,1.0,9 months ago,2022-09-24,5.0," Just business

",NOT_ENG
6744,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,ZbTC9,0.0,17.0,3 years ago,2022-09-24,5.0,👍👍👍👍👍,ENG
6745,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,Y9^s1,0.0,1.0,a month ago,2022-09-24,5.0,,
6746,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,@mfqW,1.0,39.0,2 years ago,2022-09-24,3.0,,
6747,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,q$LxW,0.0,1.0,3 years ago,2022-09-24,5.0,,
6748,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,U)R!W,1.0,1.0,2 years ago,2022-09-24,5.0,,
6749,Bouwman Logistics B.V.,Trucking company,51.8621918,4.5539613,Barendrecht,4.7,14.0,SSkSI,1.0,102.0,4 years ago,2022-09-24,5.0,,
6750,DHL Techn. Distribution B.V.,Trucking company,51.4701014,5.4248221,Eindhoven,4.0,5.0,!7RxL,1.0,157.0,5 years ago,2022-09-24,5.0,Very friendly people.,ENG
6751,DHL Techn. Distribution B.V.,Trucking company,51.4701014,5.4248221,Eindhoven,4.0,5.0,fjNh7,1.0,3.0,a year ago,2022-09-24,2.0,,
6752,DHL Techn. Distribution B.V.,Trucking company,51.4701014,5.4248221,Eindhoven,4.0,5.0,R#UJz,1.0,5.0,3 years ago,2022-09-24,5.0,,
6753,DHL Techn. Distribution B.V.,Trucking company,51.4701014,5.4248221,Eindhoven,4.0,5.0,5ZqrW,,,a year ago,2022-09-24,3.0,,
6754,DHL Techn. Distribution B.V.,Trucking company,51.4701014,5.4248221,Eindhoven,4.0,5.0,%gUmD,1.0,3.0,a year ago,2022-09-24,5.0,,
6755,KNB Logistics BV,Logistics service,51.5714369,5.1146318,Tilburg,4.3,3.0,1oJPC,1.0,50.0,3 months ago,2022-09-24,3.0," Downloaded now

",NOT_ENG
6756,KNB Logistics BV,Logistics service,51.5714369,5.1146318,Tilburg,4.3,3.0,wXrf8,0.0,1.0,a year ago,2022-09-24,5.0," Very reliable!

",NOT_ENG
6757,KNB Logistics BV,Logistics service,51.5714369,5.1146318,Tilburg,4.3,3.0,Fkc4Y,1.0,26.0,a year ago,2022-09-24,5.0,,
6758,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,0%(9!,1.0,22.0,2 years ago,2022-09-23,1.0,"Foot to the floor travelling through our village. Speed limit is 30mph and sometimes 20mph, but one of their HGVs decided over 40mph would be a good speed to go past the primary school on a Friday morning.",ENG
6759,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,L)bJm,0.0,65.0,a year ago,2022-09-23,4.0," Experienced people in the office. Nice material. Trailers well equipped. Trade from and to England and for loading / unloading Continental.

",NOT_ENG
6760,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,3QXbY,0.0,3.0,2 years ago,2022-09-23,5.0,,
6761,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,$IB0Q,1.0,13.0,a year ago,2022-09-23,3.0,,
6762,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,Ejunr,1.0,13.0,a year ago,2022-09-23,5.0,,
6763,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,pj4$W,0.0,2.0,11 months ago,2022-09-23,5.0,,
6764,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,CQdBr,0.0,3.0,3 years ago,2022-09-23,5.0,,
6765,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,TE2OK,0.0,1.0,2 years ago,2022-09-23,5.0,,
6766,KDS Logistics,Trucking company,51.8769304,4.4412624,Rotterdam,4.2,9.0,hmHHR,0.0,6.0,a year ago,2022-09-23,5.0,,
6767,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,#@1!J,0.0,13.0,2 years ago,2022-09-24,4.0,"Office start 7.00, loading/unloading 8.00
WC",ENG
6768,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,ybUDz,1.0,124.0,a year ago,2022-09-24,4.0,I think they are Good company,ENG
6769,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,WyCv9,1.0,101.0,3 years ago,2022-09-24,5.0,Nice shop,ENG
6770,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,YBGo),0.0,3.0,3 years ago,2022-09-24,5.0,Ok,ENG
6771,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,V8dzF,1.0,372.0,2 years ago,2022-09-24,5.0," Barsan is a really super logistics company that tries to load and unload everything as quickly as possible.

",NOT_ENG
6772,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,4QpAV,1.0,43.0,2 years ago,2022-09-24,5.0," Loading the community 7 hours under the ramp. But it's planned to say so. People are very nice, both Poles and Dutch. To the extent that the Dutchman working in the warehouse with his passenger car led me to the parking lot, although I did not ask for it.

",NOT_ENG
6773,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,b)qr*,0.0,1.0,2 years ago,2022-09-24,1.0," They had to move a few pall and they were sick for a ball tent

",NOT_ENG
6774,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,qw3y!,1.0,31.0,a year ago,2022-09-24,5.0," Good Polish service

",NOT_ENG
6775,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,VbN@&,1.0,314.0,2 years ago,2022-09-24,5.0," Logistics company and friendly staff

",NOT_ENG
6776,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,%JX3p,1.0,6.0,2 years ago,2022-09-24,5.0,Super!!!,ENG
6777,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,Mi7p(,1.0,306.0,3 years ago,2022-09-24,5.0," Unloaded quickly

",NOT_ENG
6778,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,FPvBY,1.0,307.0,2 years ago,2022-09-24,4.0," Good

",NOT_ENG
6779,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,7liQ3,0.0,17.0,a year ago,2022-09-24,5.0,,
6780,Barsan Group,Trucking company,51.5969277,5.0008263,Tilburg,4.3,58.0,5lKVi,1.0,24.0,a year ago,2022-09-24,2.0,,
